,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_rank,home_rank_pts,away_rank,away_rank_pts,rank_diff,rank_pts_diff,outcome,outcome_num,home_game,away_game,home_OVR,home_ATT,home_MID,home_DEF,home_team_id,home_team_uid,home_team_international_prestige,away_OVR,away_ATT,away_MID,away_DEF,away_team_id,away_team_uid,away_team_international_prestige,ATT_diff,DEF_diff,MID_diff,Friendly,team_uid_x,home_ATT_age,home_DEF_age,home_MID_age,home_ATT_ht,home_DEF_ht,home_MID_ht,home_ATT_wt,home_DEF_wt,home_MID_wt,team_uid_y,away_ATT_age,away_DEF_age,away_MID_age,away_ATT_ht,away_DEF_ht,away_MID_ht,away_ATT_wt,away_DEF_wt,away_MID_wt,ATT_age_diff,DEF_age_diff,MID_age_diff,ATT_ht_diff,DEF_ht_diff,MID_ht_diff,ATT_wt_diff,DEF_wt_diff,MID_wt_diff,home_hrva_rwma,home_hrvap_rwma,home_hrva_rmean,home_hrvap_rmean,away_hrva_rwma,away_hrvap_rwma,away_hrva_rmean,away_hrvap_rmean,diff_hrva_rwma,diff_hrvap_rwma,diff_hrva_rmean,diff_hrvap_rmean,hrvo_rwma,hrvop_rwma
417,2012-05-26,Denmark,Brazil,1,3,Friendly,Hamburg,Germany,1,10,1069,6,1165,4,-96,L,2,0,0,74,68,74,74,1331,1331-13-157186,12,82,82,82,83,1370,1370-13-157186,20,-15,-8,-8,1,1331-13-157186,19.0,27.0,27.2,193.0,186.2,178.0,89.0,79.0,73.8,1370-13-157186,22.33333333333333,26.4,22.66666666666667,180.33333333333331,181.0,179.66666666666663,76.66666666666667,77.0,72.0,-7.399999999999999,4.666666666666668,4.533333333333331,12.0,5.866666666666646,-1.6666666666666572,12.0,2.3333333333333286,1.7999999999999972,0.19828370783593596,0.15916198291178346,0.25688073394495414,0.24541284403669725,0.5770717560756896,0.6286252278320184,0.5273972602739726,0.5787671232876712,-0.37878804823975365,-0.4694632449202349,-0.27051652632901846,-0.33335427925097394,-0.3347547974413646,-0.49466950959488276
418,2012-05-26,Finland,Turkey,3,2,Friendly,Salzburg,Austria,1,79,430,33,720,46,-290,W,0,0,0,69,69,70,66,1334,1334-13-157186,6,77,76,77,75,1365,1365-13-157186,14,-6,-10,-7,1,1334-13-157186,22.0,22.2,25.0,180.0,183.6,182.8,78.0,76.6,74.2,1365-13-157186,24.33333333333333,23.2,26.0,183.0,182.2,181.33333333333331,82.66666666666667,75.0,74.33333333333333,-1.1999999999999993,-2.1333333333333333,-1.0,-2.1999999999999886,0.5999999999999943,1.4666666666666686,3.0,-6.066666666666678,-0.13333333333332575,-0.13186569073256668,-0.05887788376989596,-0.06306306306306306,-0.01126126126126126,0.15971085024716397,0.14612229339036645,0.22580645161290322,0.2540322580645161,-0.2915765409797306,-0.20500017716026242,-0.2888695146759663,-0.2652935193257774,-0.022151694924550835,-0.03720295284856655
419,2012-05-26,Greece,Slovenia,1,1,Friendly,Kufstein,Austria,1,14,961,28,781,-14,180,D,1,0,0,74,73,72,76,1338,1338-13-157186,13,72,72,68,69,1361,1361-13-157186,10,4,4,4,1,1338-13-157186,31.0,25.8,30.0,175.5,185.4,181.75,73.5,80.8,77.75,1361-13-157186,25.0,28.0,24.0,185.5,185.16666666666663,184.0,77.5,79.66666666666667,77.66666666666667,3.0,0.8000000000000007,6.0,-9.666666666666657,-0.09999999999999433,-2.25,-6.166666666666671,3.299999999999997,0.0833333333333286,0.2566767974357397,0.2462388961169172,0.2564102564102564,0.27136752136752135,-0.015526554299555639,-0.05593494215796302,-0.07291666666666667,-0.09895833333333333,0.2722033517352953,0.3021738382748802,0.3293269230769231,0.37032585470085466,0.7408306709265176,0.7508306709265176
420,2012-05-26,Netherlands,Bulgaria,1,2,Friendly,Amsterdam,Netherlands,0,4,1207,96,354,-92,853,L,2,1,0,81,81,82,75,105035,105035-13-157186,17,69,67,66,68,1327,1327-13-157186,10,13,8,16,1,105035-13-157186,24.33333333333333,25.0,26.0,179.66666666666663,187.2,178.66666666666663,77.0,80.4,76.0,1327-13-157186,29.0,26.0,24.5,183.0,184.33333333333331,181.25,80.0,76.5,72.5,-1.666666666666668,-4.0,1.5,-4.6666666666666865,4.199999999999989,-2.5833333333333433,0.5,0.4000000000000057,3.5,0.5492140760547504,0.5508443359540526,0.5317460317460317,0.5119047619047619,-0.09673296867936215,-0.03615820906492011,0.10416666666666667,0.140625,0.6459470447341125,0.5870025450189726,0.42757936507936506,0.37127976190476186,0.1626724783379781,0.09484125843011063
421,2012-05-26,Norway,England,0,1,Friendly,Oslo,Norway,0,24,805,7,1132,17,-327,L,2,1,0,73,75,73,75,1352,1352-13-157186,9,81,85,79,80,1318,1318-13-157186,17,-5,-10,-6,1,1352-13-157186,25.0,28.2,23.75,177.0,188.6,183.0,74.0,81.6,79.75,1318-13-157186,23.33333333333333,26.2,24.66666666666667,178.66666666666663,186.8,177.0,74.33333333333333,74.6,71.66666666666667,-1.1999999999999993,4.866666666666667,-0.916666666666668,-9.800000000000011,9.933333333333335,6.0,-0.5999999999999943,7.266666666666667,8.083333333333329,0.2451890727147437,0.26393797216866355,0.17117117117117117,0.18243243243243243,0.427373071155144,0.3689106625612902,0.4188034188034188,0.38247863247863245,-0.1821839984404003,-0.10497269039262663,-0.24763224763224764,-0.20004620004620002,-0.18089404102392673,-0.22793321881820044
422,2012-05-26,Spain,Serbia,2,0,Friendly,St. Gallen,Switzerland,1,1,1442,32,725,-31,717,W,0,0,0,86,86,86,83,1362,1362-13-157186,20,78,75,79,76,110082,110082-13-157186,6,10,8,7,1,1362-13-157186,28.0,26.6,27.2,170.0,182.2,178.4,65.0,78.2,72.0,110082-13-157186,23.0,25.8,21.6,187.0,187.6,185.6,82.0,83.2,76.0,2.1999999999999997,3.6000000000000014,5.599999999999998,-17.599999999999994,-4.800000000000012,-7.199999999999988,-18.200000000000006,-3.799999999999997,-4.0,0.6368712661373123,0.6755385027654669,0.6470588235294118,0.6415441176470589,0.06505314428720319,0.13879427911439732,0.05309734513274336,0.12168141592920353,0.571818121850109,0.5367442236510696,0.5939614783966685,0.5198627017178553,0.3680518695748035,0.2674137072210745
423,2012-05-26,Switzerland,Germany,5,3,Friendly,Basel,Switzerland,0,18,891,2,1345,16,-454,W,0,1,0,76,76,77,75,1364,1364-13-157186,11,84,85,83,82,1337,1337-13-157186,19,-6,-10,-6,1,1364-13-157186,24.0,25.25,24.83333333333333,191.0,188.0,180.33333333333331,92.0,83.0,76.16666666666667,1337-13-157186,28.5,25.4,24.25,182.0,189.0,184.75,73.5,85.4,76.0,-1.3999999999999986,-3.25,0.5833333333333321,2.0,6.0,-4.416666666666657,6.599999999999994,9.5,0.1666666666666714,0.10842101871856509,0.07687295289738981,0.1346153846153846,0.08653846153846154,0.5067617024592307,0.46944248708853425,0.43537414965986393,0.3945578231292517,-0.3983406837406656,-0.39256953419114443,-0.3007587650444793,-0.30801936159079013,-0.7643923432190495,-0.7774651879612232
424,2012-05-26,USA,Scotland,5,1,Friendly,Jacksonville,USA,0,29,779,48,596,-19,183,W,0,1,0,74,74,74,72,1387,1387-13-157186,12,74,75,74,73,1359,1359-13-157186,11,1,-3,0,1,1387-13-157186,26.0,27.6,27.25,182.0,186.8,185.25,82.0,81.0,82.0,1359-13-157186,25.0,28.2,26.4,186.0,183.8,180.0,76.0,77.4,72.6,-2.1999999999999997,2.6000000000000014,0.8500000000000014,-1.8000000000000114,0.8000000000000114,5.25,4.599999999999994,5.0,9.400000000000006,0.12426904331398017,0.04656726104736987,0.2682926829268293,0.1798780487804878,0.05509341457582548,0.0686398047023887,-0.044444444444444446,-0.04722222222222222,0.06917562873815469,-0.02207254365501883,0.31273712737127374,0.22710027100271002,-0.409972302587155,-0.5195889160056855
425,2012-05-27,France,Iceland,3,2,Friendly,Valenciennes,France,0,16,938,131,255,-115,683,W,0,1,0,82,86,79,81,1335,1335-13-157186,18,72,72,74,69,1341,1341-18-158904,2,17,9,5,1,1335-13-157186,24.5,26.0,25.75,182.5,181.8,176.75,77.0,76.8,72.5,1341-18-158904,25.0,30.8,28.6,190.0,189.6,181.6,85.0,80.8,76.4,-6.300000000000002,1.0,-2.8500000000000014,-7.099999999999994,-8.199999999999989,-4.849999999999994,-3.799999999999997,-8.200000000000003,-3.9000000000000057,0.3724298801315786,0.3491592545600624,0.417910447761194,0.3656716417910448,-0.33752554782402666,-0.31981010488262895,-0.3068181818181818,-0.29829545454545453,0.7099554279556053,0.6689693594426913,0.7247286295793758,0.6639670963364993,0.6977759525861398,0.6906069725449379
426,2012-05-27,Mexico,Wales,2,0,Friendly,East Rutherford,USA,1,20,867,41,635,-21,232,W,0,0,0,75,77,75,73,1386,1386-13-157186,15,73,70,75,72,1367,1367-14-157655,8,5,3,0,1,1386-13-157186,26.0,26.8,25.25,177.0,181.4,173.25,66.5,79.6,67.5,1367-14-157655,23.5,26.8,23.5,186.0,184.8,178.5,86.5,79.8,70.5,-0.8000000000000007,3.3000000000000007,1.75,-7.800000000000012,-4.599999999999994,-5.25,-13.299999999999995,-6.900000000000006,-3.0,0.2406933331313645,0.24472584601716155,0.29444444444444445,0.28055555555555556,-0.11873569152237619,-0.14305087293844054,-0.056179775280898875,-0.07303370786516854,0.3594290246537407,0.38777671895560206,0.3506242197253433,0.3535892634207241,0.52,0.39
427,2012-05-29,Bulgaria,Turkey,0,2,Friendly,Salzburg,Austria,1,96,354,33,720,63,-366,L,2,0,0,69,67,66,68,1327,1327-13-157186,10,77,76,77,75,1365,1365-13-157186,14,-8,-8,-11,1,1327-13-157186,29.0,26.0,24.5,183.0,184.33333333333331,181.25,80.0,76.5,72.5,1365-13-157186,24.33333333333333,23.2,26.0,183.0,182.2,181.33333333333331,82.66666666666667,75.0,74.33333333333333,5.800000000000002,1.666666666666668,-1.5,0.8000000000000114,1.3333333333333428,-0.08333333333334281,5.0,-6.166666666666671,-1.8333333333333288,-0.05372383265149736,0.014279367762589586,0.1368421052631579,0.1763157894736842,0.11423199316663993,0.1011763208949001,0.216,0.244,-0.16795582581813728,-0.08689695313231051,-0.0791578947368421,-0.06768421052631579,0.15824205496988103,0.1544256072476023
428,2012-05-30,Spain,Korea Republic,4,1,Friendly,Berne,Switzerland,1,1,1442,31,746,-30,696,W,0,0,0,86,86,86,83,1362,1362-13-157186,20,72,73,71,70,974,974-13-157186,12,16,10,15,1,1362-13-157186,28.0,26.6,27.2,170.0,182.2,178.4,65.0,78.2,72.0,974-13-157186,23.0,28.5,23.5,181.33333333333331,184.75,182.75,73.0,80.0,71.5,-0.5,3.6000000000000014,3.6999999999999993,-14.75,0.8666666666666458,-4.349999999999993,-15.0,5.200000000000003,0.5,0.6511116086425635,0.6882624830499176,0.6592592592592592,0.65,0.3758644261910653,0.3268868297345244,0.25,0.1722560975609756,0.27524718245149815,0.3613756533153932,0.4092592592592592,0.4777439024390244,0.5015974440894568,0.5663897763578275
429,2012-05-30,Sweden,Iceland,3,2,Friendly,Gothenburg,Sweden,0,17,931,131,255,-114,676,W,0,1,0,76,83,74,74,1363,1363-13-157186,11,72,72,74,69,1341,1341-18-158904,2,14,2,0,1,1363-13-157186,31.0,27.0,25.66666666666667,186.66666666666663,190.4,183.0,82.0,82.0,76.66666666666667,1341-18-158904,25.0,30.8,28.6,190.0,189.6,181.6,85.0,80.8,76.4,0.1999999999999993,2.0,-2.9333333333333336,-2.9333333333333367,0.4000000000000057,1.4000000000000057,1.2000000000000028,-3.0,0.2666666666666657,0.3515279482496532,0.4121206802771436,0.18382352941176472,0.21875,-0.36350495722920073,-0.3366803092663814,-0.3103448275862069,-0.3045977011494253,0.715032905478854,0.748800989543525,0.4941683569979716,0.5233477011494253,0.5938535869485904,0.6111434770341522
430,2012-05-30,Switzerland,Romania,0,1,Friendly,Lucerne,Switzerland,0,18,891,45,603,-27,288,L,2,1,0,76,76,77,75,1364,1364-13-157186,11,71,72,67,71,1356,1356-13-157186,10,5,3,10,1,1364-13-157186,24.0,25.25,24.83333333333333,191.0,188.0,180.33333333333331,92.0,83.0,76.16666666666667,1356-13-157186,23.0,27.4,25.25,182.0,189.2,175.5,76.0,80.6,73.5,-3.3999999999999986,2.25,-0.4166666666666679,1.8000000000000114,6.0,4.833333333333343,11.400000000000004,7.0,2.6666666666666714,0.14338490033745807,0.10327009199946291,0.1553398058252427,0.10436893203883495,0.09886367935091951,0.12473657102251907,0.23076923076923078,0.23557692307692307,0.04452122098653856,-0.021466479023056165,-0.07542942494398808,-0.1312079910380881,0.05052471538280284,0.007535918364587576
431,2012-05-30,USA,Brazil,1,4,Friendly,Washington,USA,0,29,779,6,1165,23,-386,L,2,1,0,74,74,74,72,1387,1387-13-157186,12,82,82,82,83,1370,1370-13-157186,20,-9,-10,-8,1,1387-13-157186,26.0,27.6,27.25,182.0,186.8,185.25,82.0,81.0,82.0,1370-13-157186,22.33333333333333,26.4,22.66666666666667,180.33333333333331,181.0,179.66666666666663,76.66666666666667,77.0,72.0,-0.3999999999999986,5.266666666666668,4.583333333333332,1.0,6.466666666666669,5.583333333333344,5.0,4.333333333333329,10.0,0.15861143377709402,0.07415285865724194,0.2830188679245283,0.19339622641509435,0.5936571774060547,0.6431889443876254,0.5244755244755245,0.5769230769230769,-0.4350457436289607,-0.5690360857303834,-0.24145665655099618,-0.3835268505079825,-0.8909328597144212,-1.0200595396807997
432,2012-05-31,France,Serbia,2,0,Friendly,Reims,France,0,16,938,32,725,-16,213,W,0,1,0,82,86,79,81,1335,1335-13-157186,18,78,75,79,76,110082,110082-13-157186,6,10,6,0,1,1335-13-157186,24.5,26.0,25.75,182.5,181.8,176.75,77.0,76.8,72.5,110082-13-157186,23.0,25.8,21.6,187.0,187.6,185.6,82.0,83.2,76.0,-1.3000000000000007,3.0,4.149999999999999,-5.099999999999994,-5.199999999999988,-8.849999999999994,-6.200000000000002,-5.200000000000003,-3.5,0.39704047306760004,0.3648784994792788,0.42748091603053434,0.37595419847328243,0.023270567362893034,0.09411879993921854,0.06422018348623854,0.13302752293577982,0.37376990570470703,0.2707596995400603,0.3632607325442958,0.2429266755375026,0.6396588486140725,0.5698294243070363
433,2012-06-01,Czech Republic,Hungary,1,2,Friendly,Prague,Czech Republic,0,26,798,35,692,-9,106,L,2,1,0,75,72,74,75,1330,1330-13-157186,14,70,71,72,66,1886,1886-13-157186,7,6,4,2,1,1330-13-157186,26.5,27.33333333333333,28.66666666666667,185.5,184.16666666666663,180.66666666666663,77.5,78.5,75.0,1886-13-157186,24.0,25.8,25.4,193.0,190.0,177.0,87.0,83.8,70.6,0.6999999999999993,3.333333333333332,3.2666666666666693,-4.5,-8.833333333333343,3.6666666666666567,-6.299999999999998,-8.5,4.400000000000006,0.2311734675093996,0.2649561174997734,0.3577981651376147,0.36009174311926606,0.098912564369273,0.08386940271739786,-0.009523809523809525,-0.014285714285714285,0.13226090314012662,0.18108671478237554,0.36732197466142424,0.37437745740498035,1.0,1.0
434,2012-06-01,Italy,Russia,0,3,Friendly,Zürich,Switzerland,1,12,1041,11,1049,1,-8,L,2,0,0,83,80,82,81,1343,1343-13-157186,19,78,78,78,76,1357,1357-13-157186,12,4,3,4,1,1343-13-157186,20.0,29.0,28.5,183.5,186.2,180.25,80.0,78.4,73.0,1357-13-157186,26.0,28.4,29.0,178.0,184.2,179.5,74.75,76.2,75.0,-8.399999999999999,3.0,-0.5,-0.6999999999999886,8.199999999999989,0.75,3.799999999999997,3.6500000000000057,-2.0,0.2944309199808588,0.2856880326772597,0.3515625,0.349609375,0.31022379497439634,0.303988302285044,0.23469387755102042,0.23979591836734693,-0.015792874993537542,-0.018300269607784303,0.11686862244897958,0.10981345663265307,0.2074307225920333,0.1552942805353437
435,2012-06-02,Argentina,Ecuador,4,0,FIFA World Cup qualification,Buenos Aires,Argentina,0,9,1076,37,679,-28,397,W,0,1,0,82,86,80,79,1369,1369-13-157186,18,72,72,73,66,111465,111465-13-157186,7,20,7,7,0,1369-13-157186,24.33333333333333,26.66666666666667,25.0,176.0,184.16666666666663,179.0,74.33333333333333,81.33333333333333,72.0,111465-13-157186,23.66666666666667,26.5,26.75,174.33333333333337,180.0,180.25,74.33333333333333,74.25,75.0,-2.1666666666666683,3.0,-1.75,-4.0,9.833333333333314,-1.25,0.0833333333333286,7.0,-3.0,0.3672292612750931,0.35614233004690377,0.4,0.42962962962962964,0.02701344805803154,0.03247651709534977,-0.09448818897637795,-0.08464566929133858,0.34021581321706157,0.323665812951554,0.494488188976378,0.5142752989209682,0.24664169057013927,0.24454691578167656
436,2012-06-02,Bolivia,Chile,0,2,FIFA World Cup qualification,La Paz,Bolivia,0,108,308,13,968,95,-660,L,2,1,0,66,71,64,66,111451,111451-13-157186,2,76,77,76,73,111459,111459-13-157186,10,-2,-11,-12,0,111451-13-157186,28.5,28.8,21.75,181.0,178.6,170.75,80.0,76.0,66.5,111459-13-157186,27.0,31.33333333333333,25.5,170.0,185.33333333333331,177.66666666666663,72.5,82.33333333333333,75.33333333333333,-2.833333333333332,1.8000000000000007,-3.75,-4.333333333333344,8.599999999999994,-6.916666666666656,-2.3333333333333286,3.5,-8.833333333333329,-0.4606464552982188,-0.43692579810760857,-0.4177215189873418,-0.3924050632911392,0.2060101605058114,0.2277677656559293,0.1557377049180328,0.17008196721311475,-0.6666566158040301,-0.6646935637635378,-0.5734592239053746,-0.562487030504254,-0.5329969900648693,-0.5162230706694584
437,2012-06-02,Denmark,Australia,2,0,Friendly,Copenhagen,Denmark,0,10,1069,21,862,-11,207,W,0,1,0,74,68,74,74,1331,1331-13-157186,12,71,66,70,68,1415,1415-13-157186,11,0,8,4,1,1331-13-157186,19.0,27.0,27.2,193.0,186.2,178.0,89.0,79.0,73.8,1415-13-157186,28.0,30.4,27.0,183.0,184.8,178.6,72.0,79.6,71.8,-11.4,-1.0,0.1999999999999993,8.199999999999989,3.1999999999999886,-0.5999999999999943,9.400000000000006,7.0,2.0,0.15129218988156473,0.11370465024855614,0.2358490566037736,0.22641509433962265,0.4428396937214846,0.4497706787297096,0.34234234234234234,0.34234234234234234,-0.29154750383991984,-0.33606602848115347,-0.10649328573856875,-0.1159272480027197,-0.03999999999999997,-0.03999999999999997
438,2012-06-02,England,Belgium,1,0,Friendly,London,England,0,7,1132,44,604,-37,528,W,0,1,0,81,85,79,80,1318,1318-13-157186,17,80,76,78,79,1325,1325-13-157186,10,6,4,1,1,1318-13-157186,23.33333333333333,26.2,24.66666666666667,178.66666666666663,186.8,177.0,74.33333333333333,74.6,71.66666666666667,1325-13-157186,22.66666666666667,24.0,22.66666666666667,182.66666666666663,189.8,183.33333333333331,76.66666666666667,83.0,77.33333333333333,-0.6666666666666679,3.5333333333333314,2.0,-11.133333333333354,4.133333333333353,-6.333333333333344,-8.666666666666671,-2.0666666666666766,-5.666666666666656,0.44982902914906,0.40346318559810235,0.43859649122807015,0.4057017543859649,0.058056142893670414,0.06030210689842119,0.0,0.005376344086021506,0.3917728862553896,0.34316107869968115,0.43859649122807015,0.4003254102999434,0.6158230024590527,0.6410677427201515
439,2012-06-02,Netherlands,Northern Ireland,6,0,Friendly,Amsterdam,Netherlands,0,4,1207,100,338,-96,869,W,0,1,0,81,81,82,75,105035,105035-13-157186,17,70,68,69,69,110081,110081-13-157186,5,12,7,13,1,105035-13-157186,24.33333333333333,25.0,26.0,179.66666666666663,187.2,178.66666666666663,77.0,80.4,76.0,110081-13-157186,24.0,29.0,25.25,183.0,187.4,178.25,70.0,75.4,71.0,-4.666666666666668,1.0,0.75,-7.733333333333348,4.199999999999989,0.4166666666666572,1.5999999999999943,10.400000000000006,5.0,0.5085209521750723,0.4908024800559568,0.5158730158730159,0.49206349206349204,-0.3779298221565871,-0.38481988541620443,-0.26744186046511625,-0.2761627906976744,0.8864507743316594,0.8756223654721612,0.7833148763381321,0.7682262827611664,0.21911465691117987,0.17744628902262755
440,2012-06-02,Norway,Croatia,1,1,Friendly,Oslo,Norway,0,24,805,8,1114,16,-309,D,1,1,0,73,75,73,75,1352,1352-13-157186,9,80,80,82,78,1328,1328-18-159068,6,-3,-5,-9,1,1352-13-157186,25.0,28.2,23.75,177.0,188.6,183.0,74.0,81.6,79.75,1328-18-159068,31.0,28.2,27.0,190.0,185.8,181.2,85.0,79.6,74.4,-3.1999999999999997,-2.8000000000000007,-3.25,-8.800000000000011,-1.4000000000000057,1.8000000000000114,-5.599999999999994,-3.4000000000000057,5.349999999999994,0.19635812868670063,0.20456785561301277,0.1574074074074074,0.1712962962962963,0.4582600432518029,0.45532364533221564,0.3893805309734513,0.39601769911504425,-0.26190191456510226,-0.25075578971920287,-0.2319731235660439,-0.22472140281874795,-1.0,-0.75
441,2012-06-02,Portugal,Turkey,1,3,Friendly,Lisbon,Portugal,0,5,1190,33,720,-28,470,L,2,1,0,80,82,80,80,1354,1354-13-157186,16,77,76,77,75,1365,1365-13-157186,14,7,4,3,1,1354-13-157186,28.0,27.0,26.25,184.0,183.6,176.25,79.0,78.0,71.0,1365-13-157186,24.33333333333333,23.2,26.0,183.0,182.2,181.33333333333331,82.66666666666667,75.0,74.33333333333333,4.800000000000002,2.666666666666668,0.25,1.8000000000000114,0.5999999999999943,-5.083333333333343,4.0,-4.666666666666671,-3.3333333333333286,0.37866974632912215,0.3421001088567552,0.3790322580645161,0.3387096774193548,0.14896799358731502,0.13642430846573725,0.2222222222222222,0.25,0.22970175274180712,0.20567580039101793,0.15681003584229392,0.08870967741935482,0.7781315687590189,0.7785328065180629
442,2012-06-02,Uruguay,Venezuela,1,1,FIFA World Cup qualification,Montevideo,Uruguay,0,3,1309,43,613,-40,696,D,1,1,0,79,81,76,79,1377,1377-13-157186,14,71,74,69,70,111487,111487-13-157186,5,11,5,7,0,1377-13-157186,25.0,27.2,27.0,182.5,183.8,176.0,77.5,75.8,73.5,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,-3.0,4.199999999999998,-0.3999999999999986,-0.9000000000000057,-4.199999999999989,1.5999999999999943,0.7000000000000028,-8.200000000000003,1.7000000000000028,0.29515199725595553,0.37711055984790115,0.17094017094017094,0.23931623931623933,-0.09209402985162118,-0.09860530837090621,-0.03759398496240601,-0.07330827067669173,0.3872460271075767,0.47571586821880735,0.20853415590257696,0.31262450999293107,0.2751930222395859,0.30513655140665763
443,2012-06-03,Canada,USA,0,0,Friendly,Toronto,Canada,0,75,450,29,779,46,-329,D,1,1,0,66,66,65,64,111455,111455-16-158159,5,74,74,74,72,1387,1387-13-157186,12,-6,-10,-9,1,111455-16-158159,23.33333333333333,28.75,27.0,185.33333333333331,184.5,173.25,80.0,78.0,71.75,1387-13-157186,26.0,27.6,27.25,182.0,186.8,185.25,82.0,81.0,82.0,-4.266666666666668,2.75,-0.25,-1.4666666666666686,2.5,-12.0,-1.0,-4.0,-10.25,0.012542931424707807,0.06639765640373563,-0.08641975308641975,0.0,0.11317569126988103,0.022225295565614967,0.275,0.184375,-0.10063275984517323,0.044172360838120664,-0.36141975308641977,-0.184375,-0.403255560381477,-0.27473249453572984
444,2012-06-03,Mexico,Brazil,2,0,Friendly,Arlington,USA,1,20,867,6,1165,14,-298,W,0,0,0,75,77,75,73,1386,1386-13-157186,15,82,82,82,83,1370,1370-13-157186,20,-6,-9,-7,1,1386-13-157186,26.0,26.8,25.25,177.0,181.4,173.25,66.5,79.6,67.5,1370-13-157186,22.33333333333333,26.4,22.66666666666667,180.33333333333331,181.0,179.66666666666663,76.66666666666667,77.0,72.0,-0.3999999999999986,4.466666666666669,2.583333333333332,-4.0,1.0666666666666629,-6.416666666666656,-10.5,2.933333333333323,-4.5,0.29907908221777463,0.30280152106391023,0.2824858757062147,0.269774011299435,0.6095921900567977,0.6669854563724246,0.5277777777777778,0.5815972222222222,-0.31051310783902303,-0.36418393530851434,-0.2452919020715631,-0.3118232109227872,-0.13772228921883553,-0.20849373840961197
445,2012-06-03,Peru,Colombia,0,1,FIFA World Cup qualification,Lima,Peru,0,36,691,23,812,13,-121,L,2,1,0,72,75,70,69,111108,111108-13-157186,6,78,82,73,76,111109,111109-13-157186,6,-1,-13,-3,0,111108-13-157186,29.5,24.8,28.25,182.0,179.2,178.0,77.0,75.0,77.75,111109-13-157186,26.0,27.66666666666667,26.0,180.0,182.0,177.16666666666663,78.5,75.0,74.16666666666667,1.833333333333332,-1.1999999999999993,2.25,0.0,-0.8000000000000114,0.8333333333333428,2.0,-3.5,3.5833333333333286,-0.05363494985872796,-0.041912709642031164,-0.09803921568627451,-0.09803921568627451,0.1738870459575792,0.1795192787683965,0.08,0.108,-0.22752199581630717,-0.22143198841042766,-0.1780392156862745,-0.2060392156862745,-0.13807554172169786,-0.13037950100600823
446,2012-06-08,Poland,Greece,1,1,UEFA Euro,Warsaw,Poland,0,62,518,15,953,47,-435,D,1,1,0,76,85,76,74,1353,1353-13-157186,11,74,73,72,76,1338,1338-13-157186,13,9,1,4,0,1353-13-157186,23.5,27.2,25.25,180.5,188.6,179.5,76.5,83.8,75.25,1338-13-157186,31.0,25.8,30.0,175.5,185.4,181.75,73.5,80.8,77.75,-2.3000000000000007,-3.8000000000000007,-4.75,-4.900000000000006,13.099999999999996,-2.25,-4.299999999999997,10.299999999999997,-2.5,0.21627618927010606,0.14986844843952227,0.21897810218978103,0.19160583941605838,0.2761557058181464,0.26652041129347404,0.2564102564102564,0.27564102564102566,-0.05987951654804036,-0.11665196285395177,-0.037432154220475355,-0.08403518622496728,0.49824159602023005,0.49178425114106883
447,2012-06-08,Russia,Czech Republic,4,1,UEFA Euro,Wrocław,Poland,1,13,975,27,771,-14,204,W,0,0,0,78,78,78,76,1357,1357-13-157186,12,75,72,74,75,1330,1330-13-157186,14,3,4,4,0,1357-13-157186,26.0,28.4,29.0,178.0,184.2,179.5,74.75,76.2,75.0,1330-13-157186,26.5,27.33333333333333,28.66666666666667,185.5,184.16666666666663,180.66666666666663,77.5,78.5,75.0,-1.333333333333332,1.8999999999999984,0.3333333333333321,-6.166666666666656,-1.3000000000000114,-1.1666666666666572,-3.75,-1.2999999999999972,0.0,0.3372738422312803,0.33128287866700945,0.24242424242424243,0.2474747474747475,0.18288362305394978,0.2055355750648482,0.34545454545454546,0.34545454545454546,0.15439021917733053,0.12574730360216124,-0.10303030303030303,-0.09797979797979797,-0.0,-0.0
448,2012-06-09,Bolivia,Paraguay,3,1,FIFA World Cup qualification,La Paz,Bolivia,0,110,312,22,833,88,-521,W,0,1,0,66,71,64,66,111451,111451-13-157186,2,74,79,73,70,1375,1375-13-157186,11,1,-13,-9,0,111451-13-157186,28.5,28.8,21.75,181.0,178.6,170.75,80.0,76.0,66.5,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,-3.3000000000000007,0.8000000000000007,-6.25,-0.8000000000000114,-10.400000000000006,-5.050000000000012,0.7999999999999972,-5.0,-3.0999999999999943,-0.4817975782418174,-0.4688110662687793,-0.41025641025641024,-0.391025641025641,0.14522131947410874,0.17879813931479077,0.058823529411764705,0.12683823529411764,-0.6270188977159261,-0.64760920558357,-0.46907993966817496,-0.5178638763197587,-0.24550065929380974,-0.2463721697852068
