,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_rank,home_rank_pts,away_rank,away_rank_pts,rank_diff,rank_pts_diff,outcome,outcome_num,home_game,away_game,home_OVR,home_ATT,home_MID,home_DEF,home_team_id,home_team_url,away_OVR,away_ATT,away_MID,away_DEF,away_team_id,away_team_url
893,2013-10-12 00:00:00.000000,Korea Republic,Brazil,0,2,Friendly,Seoul,Korea Republic,0,58,574,8,1067,50,-493,L,2,1,0,71,70,70,70,974,/team/974/korea-republic/fifa15_16/,82,83,81,83,1370,/team/1370/brazil/fifa15_16/
894,2013-10-13 00:00:00.000000,Tunisia,Cameroon,0,0,FIFA World Cup qualification,Radès,Tunisia,0,56,580,61,558,-5,22,D,1,1,0,73,72,72,70,1391,/team/1391/tunisia/fifa18wc_247/,75,76,72,75,1395,/team/1395/cameroon/fifa15_16/
895,2013-10-15 00:00:00.000000,Australia,Canada,3,0,Friendly,London,England,1,52,603,106,324,-54,279,W,0,0,0,69,74,70,66,1415,/team/1415/australia/fifa15_16/,65,64,61,65,111455,/team/111455/canada/fifa16_19/
896,2013-10-15 00:00:00.000000,Belgium,Wales,1,1,FIFA World Cup qualification,Brussels,Belgium,0,6,1159,51,606,-45,553,D,1,1,0,81,76,80,80,1325,/team/1325/belgium/fifa15_16/,73,69,74,72,1367,/team/1367/wales/fifa15_16/
897,2013-10-15 00:00:00.000000,Bulgaria,Czech Republic,0,1,FIFA World Cup qualification,Sofia,Bulgaria,0,64,549,33,738,31,-189,L,2,1,0,68,66,70,65,1327,/team/1327/bulgaria/fifa15_16/,74,73,73,73,1330,/team/1330/czech-republic/fifa15_16/
898,2013-10-15 00:00:00.000000,Chile,Ecuador,2,1,FIFA World Cup qualification,Santiago,Chile,0,16,967,20,851,-4,116,W,0,1,0,75,77,75,70,111459,/team/111459/chile/fifa15_16/,72,74,71,68,111465,/team/111465/ecuador/fifa15_16/
899,2013-10-15 00:00:00.000000,Costa Rica,Mexico,2,1,FIFA World Cup qualification,San José,Costa Rica,0,34,733,21,837,13,-104,W,0,1,0,73,69,73,73,1383,/team/1383/costa-rica/fifa18wc_247/,75,78,74,74,1386,/team/1386/mexico/fifa15_16/
900,2013-10-15 00:00:00.000000,England,Poland,2,0,FIFA World Cup qualification,London,England,0,17,947,65,539,-48,408,W,0,1,0,80,83,78,79,1318,/team/1318/england/fifa15_16/,75,76,74,73,1353,/team/1353/poland/fifa15_16/
901,2013-10-15 00:00:00.000000,France,Finland,3,0,FIFA World Cup qualification,Saint-Denis,France,0,25,812,55,591,-30,221,W,0,1,0,81,83,80,80,1335,/team/1335/france/fifa15_16/,70,68,71,68,1334,/team/1334/finland/fifa15_16/
902,2013-10-15 00:00:00.000000,Norway,Iceland,1,1,FIFA World Cup qualification,Oslo,Norway,0,40,699,53,599,-13,100,D,1,1,0,71,71,72,70,1352,/team/1352/norway/fifa15_16/,71,77,71,69,1341,/team/1341/iceland/fifa18_174/
903,2013-10-15 00:00:00.000000,Paraguay,Colombia,1,2,FIFA World Cup qualification,Asunción,Paraguay,0,42,673,5,1180,37,-507,L,2,1,0,73,77,73,69,1375,/team/1375/paraguay/fifa15_16/,78,82,78,74,111109,/team/111109/colombia/fifa15_16/
904,2013-10-15 00:00:00.000000,Peru,Bolivia,1,1,FIFA World Cup qualification,Lima,Peru,0,35,732,62,555,-27,177,D,1,1,0,71,73,71,70,111108,/team/111108/peru/fifa15_16/,65,68,60,63,111451,/team/111451/bolivia/fifa15_16/
905,2013-10-15 00:00:00.000000,Scotland,Croatia,2,0,FIFA World Cup qualification,Glasgow,Scotland,0,63,551,10,1051,53,-500,W,0,1,0,73,75,74,69,1359,/team/1359/scotland/fifa15_16/,80,81,82,78,1328,/team/1328/croatia/fifa18wc_247/
906,2013-10-15 00:00:00.000000,Sweden,Germany,3,5,FIFA World Cup qualification,Solna,Sweden,0,22,836,3,1261,19,-425,L,2,1,0,76,78,75,75,1363,/team/1363/sweden/fifa15_16/,84,84,83,82,1337,/team/1337/germany/fifa15_16/
907,2013-10-15 00:00:00.000000,Switzerland,Slovenia,1,0,FIFA World Cup qualification,Berne,Switzerland,0,14,992,29,754,-15,238,W,0,1,0,76,75,77,76,1364,/team/1364/switzerland/fifa15_16/,72,70,72,71,1361,/team/1361/slovenia/fifa15_16/
908,2013-10-15 00:00:00.000000,Turkey,Netherlands,0,2,FIFA World Cup qualification,Istanbul,Turkey,0,48,613,9,1058,39,-445,L,2,1,0,78,77,78,77,1365,/team/1365/turkey/fifa15_16/,80,83,77,76,105035,/team/105035/netherlands/fifa15_16/
909,2013-10-15 00:00:00.000000,Uruguay,Argentina,3,2,FIFA World Cup qualification,Montevideo,Uruguay,0,7,1126,2,1263,5,-137,W,0,1,0,76,78,75,76,1377,/team/1377/uruguay/fifa15_16/,81,84,80,80,1369,/team/1369/argentina/fifa15_16/
910,2013-11-14 00:00:00.000000,Belgium,Colombia,0,2,Friendly,Brussels,Belgium,0,5,1175,4,1178,1,-3,L,2,1,0,81,76,80,80,1325,/team/1325/belgium/fifa15_16/,78,82,78,74,111109,/team/111109/colombia/fifa15_16/
911,2013-11-15 00:00:00.000000,Argentina,Ecuador,0,0,Friendly,East Rutherford,USA,1,3,1266,22,862,-19,404,D,1,0,0,81,84,80,80,1369,/team/1369/argentina/fifa15_16/,72,74,71,68,111465,/team/111465/ecuador/fifa15_16/
912,2013-11-15 00:00:00.000000,Czech Republic,Canada,2,0,Friendly,Olomouc,Czech Republic,0,27,783,111,296,-84,487,W,0,1,0,74,73,73,73,1330,/team/1330/czech-republic/fifa15_16/,65,64,61,65,111455,/team/111455/canada/fifa16_19/
913,2013-11-15 00:00:00.000000,Denmark,Norway,2,1,Friendly,Herning,Denmark,0,26,824,47,632,-21,192,W,0,1,0,74,71,75,75,1331,/team/1331/denmark/fifa15_16/,71,71,72,70,1352,/team/1352/norway/fifa15_16/
914,2013-11-15 00:00:00.000000,England,Chile,0,2,Friendly,London,England,0,10,1080,12,1051,-2,29,L,2,1,0,80,83,78,79,1318,/team/1318/england/fifa15_16/,75,77,75,70,111459,/team/111459/chile/fifa15_16/
915,2013-11-15 00:00:00.000000,Greece,Romania,3,1,FIFA World Cup qualification,Piraeus,Greece,0,15,983,29,767,-14,216,W,0,1,0,74,74,72,75,1338,/team/1338/greece/fifa15_16/,73,73,72,72,1356,/team/1356/romania/fifa15_16/
916,2013-11-15 00:00:00.000000,Iceland,Croatia,0,0,FIFA World Cup qualification,Reykjavík,Iceland,0,46,633,18,901,28,-268,D,1,1,0,71,77,71,69,1341,/team/1341/iceland/fifa18_174/,80,81,82,78,1328,/team/1328/croatia/fifa18wc_247/
917,2013-11-15 00:00:00.000000,Italy,Germany,1,1,Friendly,Milan,Italy,0,8,1136,2,1311,6,-175,D,1,1,0,82,81,79,82,1343,/team/1343/italy/fifa15_16/,84,84,83,82,1337,/team/1337/germany/fifa15_16/
918,2013-11-15 00:00:00.000000,Korea Republic,Switzerland,2,1,Friendly,Seoul,Korea Republic,0,56,569,7,1138,49,-569,W,0,1,0,71,70,70,70,974,/team/974/korea-republic/fifa15_16/,76,75,77,76,1364,/team/1364/switzerland/fifa15_16/
919,2013-11-15 00:00:00.000000,Portugal,Sweden,1,0,FIFA World Cup qualification,Lisbon,Portugal,0,14,1036,25,850,-11,186,W,0,1,0,80,82,79,79,1354,/team/1354/portugal/fifa15_16/,76,78,75,75,1363,/team/1363/sweden/fifa15_16/
920,2013-11-15 00:00:00.000000,Russia,Serbia,1,1,Friendly,Dubai,United Arab Emirates,1,19,874,28,778,-9,96,D,1,0,0,77,78,77,74,1357,/team/1357/russia/fifa15_16/,77,76,79,78,110082,/team/110082/serbia/fifa18wc_247/
921,2013-11-15 00:00:00.000000,Turkey,Northern Ireland,1,0,Friendly,Adana,Turkey,0,40,670,90,399,-50,271,W,0,1,0,78,77,78,77,1365,/team/1365/turkey/fifa15_16/,70,71,69,69,110081,/team/110081/northern-ireland/fifa15_16/
922,2013-11-16 00:00:00.000000,Netherlands,Japan,2,2,Friendly,Genk,Belgium,1,8,1136,44,634,-36,502,D,1,0,0,80,83,77,76,105035,/team/105035/netherlands/fifa15_16/,75,76,77,73,1411,/team/1411/japan/fifa18wc_247/
923,2013-11-16 00:00:00.000000,Wales,Finland,1,1,Friendly,Cardiff,Wales,0,44,634,63,538,-19,96,D,1,1,0,73,69,74,72,1367,/team/1367/wales/fifa15_16/,70,68,71,68,1334,/team/1334/finland/fifa15_16/
924,2013-11-17 00:00:00.000000,Cameroon,Tunisia,4,1,FIFA World Cup qualification,Yaoundé,Cameroon,0,59,554,47,632,12,-78,W,0,1,0,75,76,72,75,1395,/team/1395/cameroon/fifa15_16/,73,72,72,70,1391,/team/1391/tunisia/fifa18wc_247/
925,2013-11-18 00:00:00.000000,Italy,Nigeria,2,2,Friendly,London,England,1,8,1136,33,724,-25,412,D,1,0,0,82,81,79,82,1343,/team/1343/italy/fifa15_16/,74,75,76,72,1393,/team/1393/nigeria/fifa18wc_247/
926,2013-11-19 00:00:00.000000,Australia,Costa Rica,1,0,Friendly,Sydney,Australia,0,57,564,31,744,26,-180,W,0,1,0,69,74,70,66,1415,/team/1415/australia/fifa15_16/,73,69,73,73,1383,/team/1383/costa-rica/fifa18wc_247/
927,2013-11-19 00:00:00.000000,Belgium,Japan,2,3,Friendly,Brussels,Belgium,0,5,1175,44,634,-39,541,L,2,1,0,81,76,80,80,1325,/team/1325/belgium/fifa15_16/,75,76,77,73,1411,/team/1411/japan/fifa18wc_247/
928,2013-11-19 00:00:00.000000,Brazil,Chile,2,1,Friendly,Toronto,Canada,1,11,1078,12,1051,-1,27,W,0,0,0,82,83,81,83,1370,/team/1370/brazil/fifa15_16/,75,77,75,70,111459,/team/111459/chile/fifa15_16/
929,2013-11-19 00:00:00.000000,Croatia,Iceland,2,0,FIFA World Cup qualification,Zagreb,Croatia,0,18,901,46,633,-28,268,W,0,1,0,80,81,82,78,1328,/team/1328/croatia/fifa18wc_247/,71,77,71,69,1341,/team/1341/iceland/fifa18_174/
930,2013-11-19 00:00:00.000000,England,Germany,0,1,Friendly,London,England,0,10,1080,2,1311,8,-231,L,2,1,0,80,83,78,79,1318,/team/1318/england/fifa15_16/,84,84,83,82,1337,/team/1337/germany/fifa15_16/
931,2013-11-19 00:00:00.000000,Netherlands,Colombia,0,0,Friendly,Amsterdam,Netherlands,0,8,1136,4,1178,4,-42,D,1,1,0,80,83,77,76,105035,/team/105035/netherlands/fifa15_16/,78,82,78,74,111109,/team/111109/colombia/fifa15_16/
932,2013-11-19 00:00:00.000000,Norway,Scotland,0,1,Friendly,Molde,Norway,0,47,632,35,715,12,-83,L,2,1,0,71,71,72,70,1352,/team/1352/norway/fifa15_16/,73,75,74,69,1359,/team/1359/scotland/fifa15_16/
933,2013-11-19 00:00:00.000000,Romania,Greece,1,1,FIFA World Cup qualification,Bucharest,Romania,0,29,767,15,983,14,-216,D,1,1,0,73,73,72,72,1356,/team/1356/romania/fifa15_16/,74,74,72,75,1338,/team/1338/greece/fifa15_16/
934,2013-11-19 00:00:00.000000,Russia,Korea Republic,2,1,Friendly,Dubai,United Arab Emirates,1,19,874,56,569,-37,305,W,0,0,0,77,78,77,74,1357,/team/1357/russia/fifa15_16/,71,70,70,70,974,/team/974/korea-republic/fifa15_16/
935,2013-11-19 00:00:00.000000,Slovenia,Canada,1,0,Friendly,Celje,Slovenia,0,30,752,111,296,-81,456,W,0,1,0,72,70,72,71,1361,/team/1361/slovenia/fifa15_16/,65,64,61,65,111455,/team/111455/canada/fifa16_19/
936,2013-11-19 00:00:00.000000,South Africa,Spain,1,0,Friendly,Johannesburg,South Africa,0,61,540,1,1513,60,-973,W,0,1,0,69,66,69,69,111099,/team/111099/south-africa/fifa15_16/,84,86,84,83,1362,/team/1362/spain/fifa15_16/
937,2013-11-19 00:00:00.000000,Sweden,Portugal,2,3,FIFA World Cup qualification,Solna,Sweden,0,25,850,14,1036,11,-186,L,2,1,0,76,78,75,75,1363,/team/1363/sweden/fifa15_16/,80,82,79,79,1354,/team/1354/portugal/fifa15_16/
938,2013-11-20 00:00:00.000000,New Zealand,Mexico,2,4,FIFA World Cup qualification,Wellington,New Zealand,0,79,470,24,854,55,-384,L,2,1,0,64,66,59,62,111473,/team/111473/new-zealand/fifa15_16/,75,78,74,74,1386,/team/1386/mexico/fifa15_16/
939,2014-01-18 00:00:00.000000,Norway,Poland,0,3,Friendly,Abu Dhabi,United Arab Emirates,1,59,558,77,461,-18,97,L,2,0,0,71,71,72,70,1352,/team/1352/norway/fifa15_16/,75,76,74,73,1353,/team/1353/poland/fifa15_16/
940,2014-01-19 00:00:00.000000,South Africa,Nigeria,1,3,African Nations Championship,Cape Town,South Africa,0,54,576,41,701,13,-125,L,2,1,0,69,66,69,69,111099,/team/111099/south-africa/fifa15_16/,74,75,76,72,1393,/team/1393/nigeria/fifa18wc_247/
941,2014-01-21 00:00:00.000000,Iceland,Sweden,0,2,Friendly,Abu Dhabi,United Arab Emirates,1,49,624,26,793,23,-169,L,2,0,0,71,77,71,69,1341,/team/1341/iceland/fifa18_174/,76,78,75,75,1363,/team/1363/sweden/fifa15_16/
942,2014-01-22 00:00:00.000000,Chile,Costa Rica,4,0,Friendly,Coquimbo,Chile,0,15,1005,32,743,-17,262,W,0,1,0,75,77,75,70,111459,/team/111459/chile/fifa15_16/,73,69,73,73,1383,/team/1383/costa-rica/fifa18wc_247/
943,2014-01-25 00:00:00.000000,Costa Rica,Korea Republic,0,1,Friendly,Los Angeles,USA,1,32,743,53,581,-21,162,L,2,0,0,73,69,73,73,1383,/team/1383/costa-rica/fifa18wc_247/,71,70,70,70,974,/team/974/korea-republic/fifa15_16/
944,2014-01-25 00:00:00.000000,Morocco,Nigeria,3,4,African Nations Championship,Cape Town,South Africa,1,74,486,41,701,33,-215,L,2,0,0,76,74,77,77,111111,/team/111111/morocco/fifa18wc_247/,74,75,76,72,1393,/team/1393/nigeria/fifa18wc_247/
945,2014-01-29 00:00:00.000000,Mexico,Korea Republic,4,0,Friendly,San Antonio,USA,1,21,892,53,581,-32,311,W,0,0,0,75,78,74,74,1386,/team/1386/mexico/fifa15_16/,71,70,70,70,974,/team/974/korea-republic/fifa15_16/
946,2014-03-05 00:00:00.000000,Australia,Ecuador,3,4,Friendly,London,England,1,53,576,24,831,29,-255,L,2,0,0,69,74,70,66,1415,/team/1415/australia/fifa15_16/,72,74,71,68,111465,/team/111465/ecuador/fifa15_16/
947,2014-03-05 00:00:00.000000,Austria,Uruguay,1,1,Friendly,Klagenfurt,Austria,0,43,678,7,1157,36,-479,D,1,1,0,73,73,74,71,1322,/team/1322/austria/fifa15_16/,76,78,75,76,1377,/team/1377/uruguay/fifa15_16/
948,2014-03-05 00:00:00.000000,Colombia,Tunisia,1,1,Friendly,Barcelona,Spain,1,5,1211,45,656,-40,555,D,1,0,0,78,82,78,74,111109,/team/111109/colombia/fifa15_16/,73,72,72,70,1391,/team/1391/tunisia/fifa18wc_247/
949,2014-03-05 00:00:00.000000,Czech Republic,Norway,2,2,Friendly,Prague,Czech Republic,0,31,760,60,557,-29,203,D,1,1,0,74,73,73,73,1330,/team/1330/czech-republic/fifa15_16/,71,71,72,70,1352,/team/1352/norway/fifa15_16/
950,2014-03-05 00:00:00.000000,England,Denmark,1,0,Friendly,London,England,0,15,1032,20,907,-5,125,W,0,1,0,80,83,78,79,1318,/team/1318/england/fifa15_16/,74,71,75,75,1331,/team/1331/denmark/fifa15_16/
951,2014-03-05 00:00:00.000000,France,Netherlands,2,0,Friendly,Saint-Denis,France,0,18,917,10,1122,8,-205,W,0,1,0,81,83,80,80,1335,/team/1335/france/fifa15_16/,80,83,77,76,105035,/team/105035/netherlands/fifa15_16/
952,2014-03-05 00:00:00.000000,Germany,Chile,1,0,Friendly,Stuttgart,Germany,0,2,1314,14,1038,-12,276,W,0,1,0,84,84,83,82,1337,/team/1337/germany/fifa15_16/,75,77,75,70,111459,/team/111459/chile/fifa15_16/
953,2014-03-05 00:00:00.000000,Greece,Korea Republic,0,2,Friendly,Piraeus,Greece,0,12,1084,61,556,-49,528,L,2,1,0,74,74,72,75,1338,/team/1338/greece/fifa15_16/,71,70,70,70,974,/team/974/korea-republic/fifa15_16/
954,2014-03-05 00:00:00.000000,Hungary,Finland,1,2,Friendly,Győr,Hungary,0,44,673,65,540,-21,133,L,2,1,0,70,70,71,66,1886,/team/1886/hungary/fifa15_16/,70,68,71,68,1334,/team/1334/finland/fifa15_16/
955,2014-03-05 00:00:00.000000,Japan,New Zealand,4,2,Friendly,Tokyo,Japan,0,50,601,89,378,-39,223,W,0,1,0,75,76,77,73,1411,/team/1411/japan/fifa18wc_247/,64,66,59,62,111473,/team/111473/new-zealand/fifa15_16/
956,2014-03-05 00:00:00.000000,Poland,Scotland,0,1,Friendly,Warsaw,Poland,0,70,494,34,742,36,-248,L,2,1,0,75,76,74,73,1353,/team/1353/poland/fifa15_16/,73,75,74,69,1359,/team/1359/scotland/fifa15_16/
957,2014-03-05 00:00:00.000000,Portugal,Cameroon,5,1,Friendly,Leiria,Portugal,0,4,1219,46,626,-42,593,W,0,1,0,80,82,79,79,1354,/team/1354/portugal/fifa15_16/,75,76,72,75,1395,/team/1395/cameroon/fifa15_16/
958,2014-03-05 00:00:00.000000,Romania,Argentina,0,0,Friendly,Bucharest,Romania,0,33,746,3,1255,30,-509,D,1,1,0,73,73,72,72,1356,/team/1356/romania/fifa15_16/,81,84,80,80,1369,/team/1369/argentina/fifa15_16/
959,2014-03-05 00:00:00.000000,South Africa,Brazil,0,5,Friendly,Johannesburg,South Africa,0,64,550,9,1125,55,-575,L,2,1,0,69,66,69,69,111099,/team/111099/south-africa/fifa15_16/,82,83,81,83,1370,/team/1370/brazil/fifa15_16/
960,2014-03-05 00:00:00.000000,Spain,Italy,1,0,Friendly,Madrid,Spain,0,1,1506,8,1135,-7,371,W,0,1,0,84,86,84,83,1362,/team/1362/spain/fifa15_16/,82,81,79,82,1343,/team/1343/italy/fifa15_16/
961,2014-03-05 00:00:00.000000,Switzerland,Croatia,2,2,Friendly,St. Gallen,Switzerland,0,6,1159,16,966,-10,193,D,1,1,0,76,75,77,76,1364,/team/1364/switzerland/fifa15_16/,80,81,82,78,1328,/team/1328/croatia/fifa18wc_247/
962,2014-03-05 00:00:00.000000,Turkey,Sweden,2,1,Friendly,Ankara,Turkey,0,42,703,25,821,17,-118,W,0,1,0,78,77,78,77,1365,/team/1365/turkey/fifa15_16/,76,78,75,75,1363,/team/1363/sweden/fifa15_16/
963,2014-03-05 00:00:00.000000,Wales,Iceland,3,1,Friendly,Cardiff,Wales,0,51,598,48,613,3,-15,W,0,1,0,73,69,74,72,1367,/team/1367/wales/fifa15_16/,71,77,71,69,1341,/team/1341/iceland/fifa18_174/
964,2014-05-13 00:00:00.000000,Germany,Poland,0,0,Friendly,Hamburg,Germany,0,2,1340,72,479,-70,861,D,1,1,0,84,84,83,82,1337,/team/1337/germany/fifa15_16/,75,76,74,73,1353,/team/1353/poland/fifa15_16/
965,2014-05-17 00:00:00.000000,Netherlands,Ecuador,1,1,Friendly,Amsterdam,Netherlands,0,15,967,28,794,-13,173,D,1,1,0,80,83,77,76,105035,/team/105035/netherlands/fifa15_16/,72,74,71,68,111465,/team/111465/ecuador/fifa15_16/
966,2014-05-21 00:00:00.000000,Finland,Czech Republic,2,2,Friendly,Helsinki,Finland,0,52,578,36,731,16,-153,D,1,1,0,70,68,71,68,1334,/team/1334/finland/fifa15_16/,74,73,73,73,1330,/team/1330/czech-republic/fifa15_16/
967,2014-05-22 00:00:00.000000,Hungary,Denmark,2,2,Friendly,Debrecen,Hungary,0,45,623,23,819,22,-196,D,1,1,0,70,70,71,66,1886,/team/1886/hungary/fifa15_16/,74,71,75,75,1331,/team/1331/denmark/fifa15_16/
968,2014-05-23 00:00:00.000000,Bulgaria,Canada,1,1,Friendly,Ritzing,Austria,1,73,460,110,272,-37,188,D,1,0,0,68,66,70,65,1327,/team/1327/bulgaria/fifa15_16/,65,64,61,65,111455,/team/111455/canada/fifa16_19/
969,2014-05-26 00:00:00.000000,Australia,South Africa,1,1,Friendly,Sydney,Australia,0,59,545,65,507,-6,38,D,1,1,0,69,74,70,66,1415,/team/1415/australia/fifa15_16/,69,66,69,69,111099,/team/111099/south-africa/fifa15_16/
970,2014-05-27 00:00:00.000000,France,Norway,4,0,Friendly,Saint-Denis,France,0,16,935,55,551,-39,384,W,0,1,0,81,83,80,80,1335,/team/1335/france/fifa15_16/,71,71,72,70,1352,/team/1352/norway/fifa15_16/
971,2014-05-28 00:00:00.000000,Denmark,Sweden,1,0,Friendly,Copenhagen,Denmark,0,23,819,25,795,-2,24,W,0,1,0,74,71,75,75,1331,/team/1331/denmark/fifa15_16/,76,78,75,75,1363,/team/1363/sweden/fifa15_16/
972,2014-05-28 00:00:00.000000,Korea Republic,Tunisia,0,1,Friendly,Seoul,Korea Republic,0,55,551,49,597,6,-46,L,2,1,0,71,70,70,70,974,/team/974/korea-republic/fifa15_16/,73,72,72,70,1391,/team/1391/tunisia/fifa18wc_247/
973,2014-05-28 00:00:00.000000,Nigeria,Scotland,2,2,Friendly,London,England,1,44,631,22,825,22,-194,D,1,0,0,74,75,76,72,1393,/team/1393/nigeria/fifa18wc_247/,73,75,74,69,1359,/team/1359/scotland/fifa15_16/
974,2014-05-29 00:00:00.000000,Cameroon,Paraguay,1,2,Friendly,Kufstein,Austria,1,50,583,55,551,-5,32,L,2,0,0,75,76,72,75,1395,/team/1395/cameroon/fifa15_16/,73,77,73,69,1375,/team/1375/paraguay/fifa15_16/
975,2014-05-30 00:00:00.000000,Austria,Iceland,1,1,Friendly,Innsbruck,Austria,0,40,673,58,546,-18,127,D,1,1,0,73,73,74,71,1322,/team/1322/austria/fifa15_16/,71,77,71,69,1341,/team/1341/iceland/fifa18_174/
976,2014-05-30 00:00:00.000000,England,Peru,3,0,Friendly,London,England,0,11,1043,42,665,-31,378,W,0,1,0,80,83,78,79,1318,/team/1318/england/fifa15_16/,71,73,71,70,111108,/team/111108/peru/fifa15_16/
977,2014-05-30 00:00:00.000000,New Zealand,South Africa,0,0,Friendly,Auckland,New Zealand,0,111,271,65,507,46,-236,D,1,1,0,64,66,59,62,111473,/team/111473/new-zealand/fifa15_16/,69,66,69,69,111099,/team/111099/south-africa/fifa15_16/
978,2014-05-30 00:00:00.000000,Spain,Bolivia,2,0,Friendly,Seville,Spain,0,1,1460,68,497,-67,963,W,0,1,0,84,86,84,83,1362,/team/1362/spain/fifa15_16/,65,68,60,63,111451,/team/111451/bolivia/fifa15_16/
979,2014-05-30 00:00:00.000000,Uruguay,Northern Ireland,1,0,Friendly,Montevideo,Uruguay,0,6,1181,84,400,-78,781,W,0,1,0,76,78,75,76,1377,/team/1377/uruguay/fifa15_16/,70,71,69,69,110081,/team/110081/northern-ireland/fifa15_16/
980,2014-05-31 00:00:00.000000,Colombia,Senegal,2,2,Friendly,Buenos Aires,Argentina,1,5,1186,63,511,-58,675,D,1,0,0,78,82,78,74,111109,/team/111109/colombia/fifa15_16/,76,77,77,76,1667,/team/1667/senegal/fifa18wc_247/
981,2014-05-31 00:00:00.000000,Mexico,Ecuador,3,1,Friendly,Arlington,USA,1,19,877,28,794,-9,83,W,0,0,0,75,78,74,74,1386,/team/1386/mexico/fifa15_16/,72,74,71,68,111465,/team/111465/ecuador/fifa15_16/
982,2014-05-31 00:00:00.000000,Norway,Russia,1,1,Friendly,Oslo,Norway,0,55,551,18,903,37,-352,D,1,1,0,71,71,72,70,1352,/team/1352/norway/fifa15_16/,77,78,77,74,1357,/team/1357/russia/fifa15_16/
983,2014-05-31 00:00:00.000000,Portugal,Greece,0,0,Friendly,Oeiras,Portugal,0,3,1245,10,1082,-7,163,D,1,1,0,80,82,79,79,1354,/team/1354/portugal/fifa15_16/,74,74,72,75,1338,/team/1338/greece/fifa15_16/
984,2014-06-01 00:00:00.000000,France,Paraguay,1,1,Friendly,Nice,France,0,16,935,55,551,-39,384,D,1,1,0,81,83,80,80,1335,/team/1335/france/fifa15_16/,73,77,73,69,1375,/team/1375/paraguay/fifa15_16/
985,2014-06-01 00:00:00.000000,Germany,Cameroon,2,2,Friendly,Mönchengladbach,Germany,0,2,1340,50,583,-48,757,D,1,1,0,84,84,83,82,1337,/team/1337/germany/fifa15_16/,75,76,72,75,1395,/team/1395/cameroon/fifa15_16/
986,2014-06-01 00:00:00.000000,Sweden,Belgium,0,2,Friendly,Solna,Sweden,0,25,795,12,1039,13,-244,L,2,1,0,76,78,75,75,1363,/team/1363/sweden/fifa15_16/,81,76,80,80,1325,/team/1325/belgium/fifa15_16/
987,2014-06-02 00:00:00.000000,Costa Rica,Japan,1,3,Friendly,Tampa,USA,1,34,748,47,613,-13,135,L,2,0,0,73,69,73,73,1383,/team/1383/costa-rica/fifa18wc_247/,75,76,77,73,1411,/team/1411/japan/fifa18wc_247/
988,2014-06-03 00:00:00.000000,Brazil,Panama,4,0,Friendly,Goiânia,Brazil,0,4,1210,35,739,-31,471,W,0,1,0,82,83,81,83,1370,/team/1370/brazil/fifa15_16/,69,68,69,69,111475,/team/111475/panama/fifa18wc_247/
989,2014-06-03 00:00:00.000000,Czech Republic,Austria,1,2,Friendly,Olomouc,Czech Republic,0,36,731,40,673,-4,58,L,2,1,0,74,73,73,73,1330,/team/1330/czech-republic/fifa15_16/,73,73,74,71,1322,/team/1322/austria/fifa15_16/
990,2014-06-03 00:00:00.000000,Greece,Nigeria,0,0,Friendly,Chester,USA,1,10,1082,44,631,-34,451,D,1,0,0,74,74,72,75,1338,/team/1338/greece/fifa15_16/,74,75,76,72,1393,/team/1393/nigeria/fifa18wc_247/
991,2014-06-03 00:00:00.000000,Switzerland,Peru,2,0,Friendly,Lucerne,Switzerland,0,8,1161,42,665,-34,496,W,0,1,0,76,75,77,76,1364,/team/1364/switzerland/fifa15_16/,71,73,71,70,111108,/team/111108/peru/fifa15_16/
992,2014-06-06 00:00:00.000000,Bolivia,Greece,1,2,Friendly,Harrison,USA,1,67,483,12,1064,55,-581,L,2,0,0,65,68,60,63,111451,/team/111451/bolivia/fifa15_16/,74,74,72,75,1338,/team/1338/greece/fifa15_16/
993,2014-06-06 00:00:00.000000,Brazil,Serbia,1,0,Friendly,São Paulo,Brazil,0,3,1242,30,745,-27,497,W,0,1,0,82,83,81,83,1370,/team/1370/brazil/fifa15_16/,77,76,79,78,110082,/team/110082/serbia/fifa18wc_247/
994,2014-06-06 00:00:00.000000,Croatia,Australia,1,0,Friendly,Salvador,Brazil,1,18,903,62,526,-44,377,W,0,0,0,80,81,82,78,1328,/team/1328/croatia/fifa18wc_247/,69,74,70,66,1415,/team/1415/australia/fifa15_16/
995,2014-06-06 00:00:00.000000,Mexico,Portugal,0,1,Friendly,Foxborough,USA,1,20,882,4,1189,16,-307,L,2,0,0,75,78,74,74,1386,/team/1386/mexico/fifa15_16/,80,82,79,79,1354,/team/1354/portugal/fifa15_16/
996,2014-06-06 00:00:00.000000,Russia,Morocco,2,0,Friendly,Moscow,Russia,0,19,893,77,439,-58,454,W,0,1,0,77,78,77,74,1357,/team/1357/russia/fifa15_16/,76,74,77,77,111111,/team/111111/morocco/fifa18wc_247/
997,2014-06-07 00:00:00.000000,Argentina,Slovenia,2,0,Friendly,La Plata,Argentina,0,5,1175,25,800,-20,375,W,0,1,0,81,84,80,80,1369,/team/1369/argentina/fifa15_16/,72,70,72,71,1361,/team/1361/slovenia/fifa15_16/
998,2014-06-07 00:00:00.000000,Belgium,Tunisia,1,0,Friendly,Brussels,Belgium,0,11,1074,48,612,-37,462,W,0,1,0,81,76,80,80,1325,/team/1325/belgium/fifa15_16/,73,72,72,70,1391,/team/1391/tunisia/fifa18wc_247/
