date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_rank,home_rank_pts,away_rank,away_rank_pts,rank_diff,rank_pts_diff,outcome,outcome_num,home_game,away_game,home_OVR,home_ATT,home_MID,home_DEF,home_team_id,home_team_uid,home_team_international_prestige,away_OVR,away_ATT,away_MID,away_DEF,away_team_id,away_team_uid,away_team_international_prestige,ATT_diff,DEF_diff,MID_diff,Friendly,team_uid_x,home_ATT_age,home_DEF_age,home_MID_age,home_ATT_ht,home_DEF_ht,home_MID_ht,home_ATT_wt,home_DEF_wt,home_MID_wt,team_uid_y,away_ATT_age,away_DEF_age,away_MID_age,away_ATT_ht,away_DEF_ht,away_MID_ht,away_ATT_wt,away_DEF_wt,away_MID_wt,ATT_age_diff,DEF_age_diff,MID_age_diff,ATT_ht_diff,DEF_ht_diff,MID_ht_diff,ATT_wt_diff,DEF_wt_diff,MID_wt_diff
2014-11-14,Romania,Northern Ireland,2,0,UEFA Euro qualification,Bucharest,Romania,0,21,876,43,625,-22,251,W,0,1,0,72,72,71,71,1356,1356-15-158005,10,69,69,70,67,110081,110081-15-158005,5,5,2,1,0,1356-15-158005,27.0,27.2,27.8,178.0,186.0,175.6,76.0,78.8,72.8,110081-15-158005,27.0,29.5,27.8,179.0,188.75,178.4,64.5,80.25,75.2,-2.5,0.1999999999999993,0.0,-10.75,7.0,-2.8000000000000114,-4.25,14.299999999999997,-2.4000000000000057
2015-03-25,Scotland,Northern Ireland,1,0,Friendly,Glasgow,Scotland,0,39,727,43,679,-4,48,W,0,1,0,73,75,71,71,1359,1359-15-158005,9,69,69,70,67,110081,110081-15-158005,5,8,2,1,1,1359-15-158005,27.0,26.4,27.8,186.0,181.0,174.8,76.0,72.8,69.4,110081-15-158005,27.0,29.5,27.8,179.0,188.75,178.4,64.5,80.25,75.2,-2.5,-0.6000000000000014,0.0,-2.75,2.0,-3.5999999999999943,-4.25,8.299999999999997,-5.799999999999997
2014-11-14,Hungary,Finland,1,0,UEFA Euro qualification,Budapest,Hungary,0,50,561,63,510,-13,51,W,0,1,0,70,72,72,67,1886,1886-15-158005,7,68,69,66,66,1334,1334-15-158005,6,6,-2,6,0,1886-15-158005,26.0,29.0,28.833333333333332,193.0,188.5,181.66666666666666,91.0,84.25,75.66666666666667,1334-15-158005,24.0,25.4,25.6,180.0,182.2,185.0,75.0,75.0,77.8,0.6000000000000014,5.0,3.2333333333333307,10.800000000000011,8.5,-3.333333333333343,16.0,9.25,-2.1333333333333258
2015-03-29,Northern Ireland,Finland,2,1,UEFA Euro qualification,Belfast,Northern Ireland,0,43,679,78,450,-35,229,W,0,1,0,69,69,70,67,110081,110081-15-158005,5,68,69,66,66,1334,1334-15-158005,6,3,-2,4,0,110081-15-158005,27.0,29.5,27.8,179.0,188.75,178.4,64.5,80.25,75.2,1334-15-158005,24.0,25.4,25.6,180.0,182.2,185.0,75.0,75.0,77.8,1.6000000000000014,5.5,2.1999999999999993,-3.1999999999999886,8.75,-6.599999999999994,-10.5,5.25,-2.5999999999999943
2014-10-10,Turkey,Czech Republic,1,2,UEFA Euro qualification,Istanbul,Turkey,0,38,637,28,812,10,-175,L,2,1,0,76,78,78,74,1365,1365-15-158005,13,74,73,73,72,1330,1330-15-158005,11,6,1,5,0,1365-15-158005,25.666666666666668,26.6,26.0,181.66666666666666,182.6,180.33333333333334,78.33333333333333,79.6,75.0,1330-15-158005,28.5,28.2,27.25,181.0,186.0,178.0,72.0,79.6,67.5,-2.5333333333333314,-1.8999999999999986,-1.25,-4.333333333333343,1.5999999999999943,2.333333333333343,-1.2666666666666657,7.599999999999994,7.5
2014-10-11,Romania,Hungary,1,1,UEFA Euro qualification,Bucharest,Romania,0,26,837,54,548,-28,289,D,1,1,0,72,72,71,71,1356,1356-15-158005,10,70,72,72,67,1886,1886-15-158005,7,5,-1,-1,0,1356-15-158005,27.0,27.2,27.8,178.0,186.0,175.6,76.0,78.8,72.8,1886-15-158005,26.0,29.0,28.833333333333332,193.0,188.5,181.66666666666666,91.0,84.25,75.66666666666667,-2.0,1.1999999999999993,-1.0333333333333314,-10.5,-7.0,-6.066666666666663,-8.25,-12.200000000000003,-2.8666666666666742
2014-11-14,Paraguay,Peru,2,1,Friendly,Luque,Paraguay,0,76,423,54,558,22,-135,W,0,1,0,71,68,71,69,1375,1375-15-158005,8,71,74,70,69,111108,111108-15-158005,6,-1,-5,1,1,1375-15-158005,25.666666666666668,27.666666666666668,25.5,183.66666666666666,181.0,178.0,74.66666666666667,79.33333333333333,72.0,111108-15-158005,23.333333333333332,24.25,26.25,174.66666666666666,181.75,174.75,72.0,72.25,66.5,1.4166666666666679,4.333333333333336,-0.75,1.9166666666666572,6.333333333333343,3.25,2.4166666666666714,7.333333333333329,5.5
2015-06-05,Netherlands,USA,3,4,Friendly,Amsterdam,Netherlands,0,6,1378,27,823,-21,555,L,2,1,0,80,80,82,75,105035,105035-16-158159,17,74,75,74,72,1387,1387-16-158159,13,8,0,8,1,105035-16-158159,24.0,21.8,26.666666666666668,183.66666666666666,187.4,175.0,82.33333333333333,83.8,72.66666666666667,1387-16-158159,26.333333333333332,26.0,28.75,185.66666666666666,188.0,181.5,77.66666666666667,81.5,74.0,-2.0,-4.533333333333331,-2.083333333333332,-4.333333333333343,1.7333333333333485,-6.5,0.8333333333333286,6.133333333333326,-1.3333333333333286
2015-06-10,Germany,USA,1,2,Friendly,Cologne,Germany,0,1,1775,27,823,-26,952,L,2,1,0,84,78,83,81,1337,1337-16-158159,20,74,75,74,72,1387,1387-16-158159,13,6,6,9,1,1337-16-158159,25.0,25.4,25.0,186.0,190.2,181.8,75.0,87.4,76.6,1387-16-158159,26.333333333333332,26.0,28.75,185.66666666666666,188.0,181.5,77.66666666666667,81.5,74.0,-1.0,-0.9333333333333336,-3.75,-2.0,4.533333333333331,0.30000000000001137,-6.5,9.733333333333334,2.5999999999999943
2015-06-14,Colombia,Venezuela,0,1,Copa América,Rancagua,Chile,1,4,1435,72,497,-68,938,L,2,0,0,78,82,76,75,111109,111109-16-158159,15,71,72,69,71,111487,111487-16-158159,5,11,3,7,0,111109-16-158159,29.0,24.8,26.75,179.5,180.2,182.75,79.5,77.2,80.25,111487-16-158159,25.0,28.6,28.0,189.0,184.8,175.8,85.0,79.8,70.6,0.3999999999999986,-0.1999999999999993,-1.25,-5.300000000000011,-8.800000000000011,6.949999999999989,-0.29999999999999716,-7.799999999999997,9.650000000000006
2015-06-21,Brazil,Venezuela,2,1,Copa América,Santiago,Chile,1,5,1392,72,497,-67,895,W,0,0,0,83,84,81,84,1370,1370-16-158159,20,71,72,69,71,111487,111487-16-158159,5,13,12,12,0,1370-16-158159,25.5,27.8,26.5,177.0,182.8,179.25,76.5,79.2,72.25,111487-16-158159,25.0,28.6,28.0,189.0,184.8,175.8,85.0,79.8,70.6,-3.1000000000000014,2.8000000000000007,-1.5,-7.800000000000011,-6.199999999999989,3.4499999999999886,-3.299999999999997,-5.799999999999997,1.6500000000000057
2015-10-13,Brazil,Venezuela,3,1,FIFA World Cup qualification,Fortaleza,Brazil,0,7,1204,69,501,-62,703,W,0,1,0,83,84,81,84,1370,1370-16-158159,20,71,72,69,71,111487,111487-16-158159,5,13,12,12,0,1370-16-158159,25.5,27.8,26.5,177.0,182.8,179.25,76.5,79.2,72.25,111487-16-158159,25.0,28.6,28.0,189.0,184.8,175.8,85.0,79.8,70.6,-3.1000000000000014,2.8000000000000007,-1.5,-7.800000000000011,-6.199999999999989,3.4499999999999886,-3.299999999999997,-5.799999999999997,1.6500000000000057
2015-06-18,Peru,Venezuela,1,0,Copa América,Valparaíso,Chile,1,61,546,72,497,-11,49,W,0,0,0,72,76,72,71,111108,111108-16-158159,7,71,72,69,71,111487,111487-16-158159,5,5,-1,3,0,111108-16-158159,36.0,25.0,27.0,184.0,181.0,177.83333333333334,84.0,74.0,73.33333333333333,111487-16-158159,25.0,28.6,28.0,189.0,184.8,175.8,85.0,79.8,70.6,7.399999999999999,0.0,-1.0,-0.8000000000000114,-8.0,2.0333333333333314,4.200000000000003,-11.0,2.7333333333333343
2015-06-21,Colombia,Peru,0,0,Copa América,Temuco,Chile,1,4,1435,61,546,-57,889,D,1,0,0,78,82,76,75,111109,111109-16-158159,15,72,76,72,71,111108,111108-16-158159,7,11,-1,4,0,111109-16-158159,29.0,24.8,26.75,179.5,180.2,182.75,79.5,77.2,80.25,111108-16-158159,36.0,25.0,27.0,184.0,181.0,177.83333333333334,84.0,74.0,73.33333333333333,4.0,-11.2,-0.25,-1.5,-3.8000000000000114,4.916666666666657,5.5,-6.799999999999997,6.916666666666671
2015-10-08,Colombia,Peru,2,0,FIFA World Cup qualification,Barranquilla,Colombia,0,5,1228,50,623,-45,605,W,0,1,0,78,82,76,75,111109,111109-16-158159,15,72,76,72,71,111108,111108-16-158159,7,11,-1,4,0,111109-16-158159,29.0,24.8,26.75,179.5,180.2,182.75,79.5,77.2,80.25,111108-16-158159,36.0,25.0,27.0,184.0,181.0,177.83333333333334,84.0,74.0,73.33333333333333,4.0,-11.2,-0.25,-1.5,-3.8000000000000114,4.916666666666657,5.5,-6.799999999999997,6.916666666666671
2015-06-14,Brazil,Peru,2,1,Copa América,Temuco,Chile,1,5,1392,61,546,-56,846,W,0,0,0,83,84,81,84,1370,1370-16-158159,20,72,76,72,71,111108,111108-16-158159,7,13,8,9,0,1370-16-158159,25.5,27.8,26.5,177.0,182.8,179.25,76.5,79.2,72.25,111108-16-158159,36.0,25.0,27.0,184.0,181.0,177.83333333333334,84.0,74.0,73.33333333333333,0.5,-8.2,-0.5,-4.0,-1.1999999999999886,1.4166666666666572,2.5,-4.799999999999997,-1.0833333333333286
2015-06-29,Chile,Peru,2,1,Copa América,Santiago,Chile,0,19,989,61,546,-42,443,W,0,1,0,78,78,77,75,111459,111459-16-158159,14,72,76,72,71,111108,111108-16-158159,7,7,-1,5,0,111459-16-158159,26.0,29.75,28.0,169.0,179.25,173.66666666666666,62.0,78.25,71.83333333333333,111108-16-158159,36.0,25.0,27.0,184.0,181.0,177.83333333333334,84.0,74.0,73.33333333333333,1.0,-6.25,1.0,-12.0,-4.75,-4.166666666666686,-12.0,-5.75,-1.5
2015-06-25,Bolivia,Peru,1,3,Copa América,Temuco,Chile,1,89,371,61,546,28,-175,L,2,0,0,65,64,63,64,111451,111451-16-158159,3,72,76,72,71,111108,111108-16-158159,7,-7,-12,-9,0,111451-16-158159,27.0,27.857142857142858,26.333333333333332,179.0,176.85714285714286,180.66666666666666,79.0,72.57142857142857,71.0,111108-16-158159,36.0,25.0,27.0,184.0,181.0,177.83333333333334,84.0,74.0,73.33333333333333,2.0,-8.142857142857142,-0.6666666666666679,-2.0,-7.142857142857139,2.8333333333333144,5.0,-11.42857142857143,-2.3333333333333286
2015-06-15,Ecuador,Bolivia,2,3,Copa América,Valparaíso,Chile,1,31,806,89,371,-58,435,L,2,0,0,72,72,74,70,111465,111465-16-158159,10,65,64,63,64,111451,111451-16-158159,3,8,6,11,0,111465-16-158159,26.0,29.4,27.6,183.0,183.0,174.8,84.0,77.0,70.0,111451-16-158159,27.0,27.857142857142858,26.333333333333332,179.0,176.85714285714286,180.66666666666666,79.0,72.57142857142857,71.0,-1.8571428571428577,2.3999999999999986,1.2666666666666693,6.142857142857139,4.0,-5.866666666666646,11.42857142857143,-2.0,-1.0
2015-10-13,Ecuador,Bolivia,2,0,FIFA World Cup qualification,Quito,Ecuador,0,31,765,67,510,-36,255,W,0,1,0,72,72,74,70,111465,111465-16-158159,10,65,64,63,64,111451,111451-16-158159,3,8,6,11,0,111465-16-158159,26.0,29.4,27.6,183.0,183.0,174.8,84.0,77.0,70.0,111451-16-158159,27.0,27.857142857142858,26.333333333333332,179.0,176.85714285714286,180.66666666666666,79.0,72.57142857142857,71.0,-1.8571428571428577,2.3999999999999986,1.2666666666666693,6.142857142857139,4.0,-5.866666666666646,11.42857142857143,-2.0,-1.0
2015-06-19,Chile,Bolivia,5,0,Copa América,Santiago,Chile,0,19,989,89,371,-70,618,W,0,1,0,78,78,77,75,111459,111459-16-158159,14,65,64,63,64,111451,111451-16-158159,3,14,11,14,0,111459-16-158159,26.0,29.75,28.0,169.0,179.25,173.66666666666666,62.0,78.25,71.83333333333333,111451-16-158159,27.0,27.857142857142858,26.333333333333332,179.0,176.85714285714286,180.66666666666666,79.0,72.57142857142857,71.0,-1.8571428571428577,2.75,1.6666666666666679,-7.857142857142861,0.25,-7.0,-10.57142857142857,-0.75,0.8333333333333286
2015-06-12,Mexico,Bolivia,0,0,Copa América,Viña del Mar,Chile,1,23,926,89,371,-66,555,D,1,0,0,76,77,75,76,1386,1386-16-158159,14,65,64,63,64,111451,111451-16-158159,3,13,12,12,0,1386-16-158159,27.333333333333332,29.333333333333332,26.5,181.33333333333334,183.5,176.0,74.0,77.16666666666667,69.5,111451-16-158159,27.0,27.857142857142858,26.333333333333332,179.0,176.85714285714286,180.66666666666666,79.0,72.57142857142857,71.0,-0.5238095238095255,2.333333333333332,0.16666666666666785,4.476190476190482,4.5,-4.666666666666657,1.4285714285714306,-1.8333333333333286,-1.5
2015-06-17,Brazil,Colombia,0,1,Copa América,Santiago,Chile,1,5,1392,4,1435,1,-43,L,2,0,0,83,84,81,84,1370,1370-16-158159,20,78,82,76,75,111109,111109-16-158159,15,9,2,5,0,1370-16-158159,25.5,27.8,26.5,177.0,182.8,179.25,76.5,79.2,72.25,111109-16-158159,29.0,24.8,26.75,179.5,180.2,182.75,79.5,77.2,80.25,0.6999999999999993,-1.1999999999999993,-0.25,-3.1999999999999886,3.3000000000000114,-3.5,-0.7000000000000028,-0.29999999999999716,-8.0
2015-06-26,Argentina,Colombia,0,0,Copa América,Viña del Mar,Chile,1,3,1496,4,1435,-1,61,D,1,0,0,81,84,82,79,1369,1369-16-158159,19,78,82,76,75,111109,111109-16-158159,15,9,-3,6,0,1369-16-158159,30.5,28.0,27.333333333333332,173.0,183.16666666666666,181.66666666666666,73.0,78.33333333333333,75.66666666666667,111109-16-158159,29.0,24.8,26.75,179.5,180.2,182.75,79.5,77.2,80.25,5.699999999999999,-1.0,0.5833333333333321,-7.199999999999989,3.666666666666657,-1.0833333333333428,-4.200000000000003,-1.1666666666666714,-4.583333333333329
2015-10-13,Uruguay,Colombia,3,0,FIFA World Cup qualification,Montevideo,Uruguay,0,20,919,5,1228,15,-309,W,0,1,0,76,74,74,80,1377,1377-16-158159,14,78,82,76,75,111109,111109-16-158159,15,-1,-2,-2,0,1377-16-158159,25.0,27.857142857142858,30.0,181.5,180.42857142857142,173.0,73.5,77.0,69.0,111109-16-158159,29.0,24.8,26.75,179.5,180.2,182.75,79.5,77.2,80.25,0.1999999999999993,-1.1428571428571423,3.25,1.3000000000000114,0.9285714285714164,-9.75,-3.700000000000003,-2.5,-11.25
2015-06-27,Brazil,Paraguay,1,1,Copa América,Concepción,Chile,1,5,1392,85,382,-80,1010,D,1,0,0,83,84,81,84,1370,1370-16-158159,20,72,72,71,72,1375,1375-16-158159,8,12,12,10,0,1370-16-158159,25.5,27.8,26.5,177.0,182.8,179.25,76.5,79.2,72.25,1375-16-158159,27.5,28.8,26.5,183.0,181.0,178.0,78.0,80.8,74.75,-3.3000000000000007,0.3000000000000007,0.0,-4.0,-0.19999999999998863,1.25,-4.299999999999997,1.2000000000000028,-2.5
2015-09-05,Chile,Paraguay,3,2,Friendly,Santiago,Chile,0,8,1149,55,592,-47,557,W,0,1,0,78,78,77,75,111459,111459-16-158159,14,72,72,71,72,1375,1375-16-158159,8,6,3,6,1,111459-16-158159,26.0,29.75,28.0,169.0,179.25,173.66666666666666,62.0,78.25,71.83333333333333,1375-16-158159,27.5,28.8,26.5,183.0,181.0,178.0,78.0,80.8,74.75,-2.8000000000000007,2.25,1.5,-12.0,-3.75,-4.333333333333343,-18.799999999999997,0.25,-2.9166666666666714
2015-06-13,Argentina,Paraguay,2,2,Copa América,La Serena,Chile,1,3,1496,85,382,-82,1114,D,1,0,0,81,84,82,79,1369,1369-16-158159,19,72,72,71,72,1375,1375-16-158159,8,12,7,11,0,1369-16-158159,30.5,28.0,27.333333333333332,173.0,183.16666666666666,181.66666666666666,73.0,78.33333333333333,75.66666666666667,1375-16-158159,27.5,28.8,26.5,183.0,181.0,178.0,78.0,80.8,74.75,1.6999999999999993,0.5,0.8333333333333321,-8.0,0.1666666666666572,3.666666666666657,-7.799999999999997,0.3333333333333286,0.9166666666666714
2015-06-30,Argentina,Paraguay,6,1,Copa América,Concepción,Chile,1,3,1496,85,382,-82,1114,W,0,0,0,81,84,82,79,1369,1369-16-158159,19,72,72,71,72,1375,1375-16-158159,8,12,7,11,0,1369-16-158159,30.5,28.0,27.333333333333332,173.0,183.16666666666666,181.66666666666666,73.0,78.33333333333333,75.66666666666667,1375-16-158159,27.5,28.8,26.5,183.0,181.0,178.0,78.0,80.8,74.75,1.6999999999999993,0.5,0.8333333333333321,-8.0,0.1666666666666572,3.666666666666657,-7.799999999999997,0.3333333333333286,0.9166666666666714
2015-07-03,Peru,Paraguay,2,0,Copa América,Concepción,Chile,1,61,546,85,382,-24,164,W,0,0,0,72,76,72,71,111108,111108-16-158159,7,72,72,71,72,1375,1375-16-158159,8,4,-1,1,0,111108-16-158159,36.0,25.0,27.0,184.0,181.0,177.83333333333334,84.0,74.0,73.33333333333333,1375-16-158159,27.5,28.8,26.5,183.0,181.0,178.0,78.0,80.8,74.75,7.199999999999999,-2.5,0.5,3.0,-2.0,-0.1666666666666572,3.200000000000003,-4.0,-1.4166666666666714
2015-06-20,Uruguay,Paraguay,1,1,Copa América,La Serena,Chile,1,8,1183,85,382,-77,801,D,1,0,0,76,74,74,80,1377,1377-16-158159,14,72,72,71,72,1375,1375-16-158159,8,2,8,3,0,1377-16-158159,25.0,27.857142857142858,30.0,181.5,180.42857142857142,173.0,73.5,77.0,69.0,1375-16-158159,27.5,28.8,26.5,183.0,181.0,178.0,78.0,80.8,74.75,-3.8000000000000007,0.35714285714285765,3.5,0.5,-2.5714285714285836,-5.0,-7.299999999999997,-1.0,-5.75
2015-10-08,Venezuela,Paraguay,0,1,FIFA World Cup qualification,Ciudad Guayana,Venezuela,0,69,501,61,552,8,-51,L,2,1,0,71,72,69,71,111487,111487-16-158159,5,72,72,71,72,1375,1375-16-158159,8,0,-1,-2,0,111487-16-158159,25.0,28.6,28.0,189.0,184.8,175.8,85.0,79.8,70.6,1375-16-158159,27.5,28.8,26.5,183.0,181.0,178.0,78.0,80.8,74.75,-3.8000000000000007,1.1000000000000014,1.5,8.0,1.8000000000000114,-2.1999999999999886,4.200000000000003,1.7999999999999972,-4.150000000000006
2015-06-07,France,Belgium,3,4,Friendly,Saint-Denis,France,0,9,1164,2,1509,7,-345,L,2,1,0,82,81,81,79,1335,1335-16-158159,18,80,78,81,79,1325,1325-16-158159,14,2,1,0,1,1335-16-158159,23.666666666666668,25.6,26.0,183.0,183.8,181.0,77.0,77.6,76.0,1325-16-158159,22.0,28.0,25.8,190.0,189.6,177.0,94.0,83.2,69.8,-4.333333333333332,3.6000000000000014,0.1999999999999993,-6.599999999999994,-6.199999999999989,4.0,-6.200000000000003,-16.400000000000006,6.200000000000003
2015-06-08,Norway,Sweden,0,0,Friendly,Oslo,Norway,0,64,528,39,737,25,-209,D,1,1,0,72,70,72,72,1352,1352-16-158159,9,75,79,74,75,1363,1363-16-158159,11,-5,-7,-2,1,1352-16-158159,27.0,24.6,25.4,187.0,186.6,182.0,86.0,83.6,75.4,1363-16-158159,28.333333333333332,30.4,28.0,186.66666666666666,189.6,178.0,82.0,81.8,73.66666666666667,-3.3999999999999986,-3.7333333333333307,-2.6000000000000014,-2.5999999999999943,-0.06666666666666288,4.0,4.200000000000003,1.5999999999999943,1.7333333333333343
2015-09-05,Russia,Sweden,1,0,UEFA Euro qualification,Moscow,Russia,0,32,780,36,756,-4,24,W,0,1,0,78,79,78,76,1357,1357-16-158159,12,75,79,74,75,1363,1363-16-158159,11,4,-3,4,0,1357-16-158159,24.666666666666668,31.8,29.666666666666668,183.33333333333334,184.2,180.66666666666666,81.0,79.6,76.0,1363-16-158159,28.333333333333332,30.4,28.0,186.66666666666666,189.6,178.0,82.0,81.8,73.66666666666667,-5.733333333333331,3.4666666666666686,1.6666666666666679,-6.2666666666666515,-2.4666666666666686,2.666666666666657,-0.7999999999999972,-2.4000000000000057,2.3333333333333286
2015-09-04,Germany,Poland,3,1,UEFA Euro qualification,Frankfurt am Main,Germany,0,3,1248,34,764,-31,484,W,0,1,0,84,78,83,81,1337,1337-16-158159,20,76,87,73,73,1353,1353-16-158159,11,5,-6,10,0,1337-16-158159,25.0,25.4,25.0,186.0,190.2,181.8,75.0,87.4,76.6,1353-16-158159,24.666666666666668,29.5,26.75,183.66666666666666,190.5,177.5,78.33333333333333,83.0,76.5,-4.5,0.7333333333333307,-1.75,-4.5,6.533333333333331,4.300000000000011,-8.0,9.066666666666677,0.09999999999999432
2015-10-08,Scotland,Poland,2,2,UEFA Euro qualification,Glasgow,Scotland,0,40,702,43,680,-3,22,D,1,1,0,74,76,74,72,1359,1359-16-158159,9,76,87,73,73,1353,1353-16-158159,11,3,-15,1,0,1359-16-158159,28.0,26.6,27.4,186.0,185.4,176.0,76.0,73.6,71.6,1353-16-158159,24.666666666666668,29.5,26.75,183.66666666666666,190.5,177.5,78.33333333333333,83.0,76.5,-1.5,1.9333333333333336,0.6499999999999986,-4.5,1.7333333333333485,-1.5,-7.0,-4.733333333333334,-4.900000000000006
2015-06-11,Chile,Ecuador,2,0,Copa América,Santiago,Chile,0,19,989,31,806,-12,183,W,0,1,0,78,78,77,75,111459,111459-16-158159,14,72,72,74,70,111465,111465-16-158159,10,8,3,3,0,111459-16-158159,26.0,29.75,28.0,169.0,179.25,173.66666666666666,62.0,78.25,71.83333333333333,111465-16-158159,26.0,29.4,27.6,183.0,183.0,174.8,84.0,77.0,70.0,-3.3999999999999986,3.75,0.3999999999999986,-14.0,-3.75,-1.1333333333333542,-15.0,-5.75,1.8333333333333286
2015-06-19,Mexico,Ecuador,1,2,Copa América,Rancagua,Chile,1,23,926,31,806,-8,120,L,2,0,0,76,77,75,76,1386,1386-16-158159,14,72,72,74,70,111465,111465-16-158159,10,7,4,1,0,1386-16-158159,27.333333333333332,29.333333333333332,26.5,181.33333333333334,183.5,176.0,74.0,77.16666666666667,69.5,111465-16-158159,26.0,29.4,27.6,183.0,183.0,174.8,84.0,77.0,70.0,-2.0666666666666664,3.333333333333332,-1.1000000000000014,-1.6666666666666572,0.5,1.1999999999999886,-3.0,-6.833333333333329,-0.5
2015-10-08,Argentina,Ecuador,0,2,FIFA World Cup qualification,Buenos Aires,Argentina,0,1,1419,31,765,-30,654,L,2,1,0,81,84,82,79,1369,1369-16-158159,19,72,72,74,70,111465,111465-16-158159,10,14,7,8,0,1369-16-158159,30.5,28.0,27.333333333333332,173.0,183.16666666666666,181.66666666666666,73.0,78.33333333333333,75.66666666666667,111465-16-158159,26.0,29.4,27.6,183.0,183.0,174.8,84.0,77.0,70.0,1.1000000000000014,2.0,-0.26666666666666927,-10.0,0.1666666666666572,6.866666666666646,-4.0,-5.666666666666671,5.666666666666671
2015-06-24,Chile,Uruguay,1,0,Copa América,Santiago,Chile,0,19,989,8,1183,11,-194,W,0,1,0,78,78,77,75,111459,111459-16-158159,14,76,74,74,80,1377,1377-16-158159,14,-2,1,3,0,111459-16-158159,26.0,29.75,28.0,169.0,179.25,173.66666666666666,62.0,78.25,71.83333333333333,1377-16-158159,25.0,27.857142857142858,30.0,181.5,180.42857142857142,173.0,73.5,77.0,69.0,-1.8571428571428577,4.75,-2.0,-11.428571428571416,-2.25,0.6666666666666572,-15.0,4.75,2.8333333333333286
2015-06-16,Argentina,Uruguay,1,0,Copa América,La Serena,Chile,1,3,1496,8,1183,-5,313,W,0,0,0,81,84,82,79,1369,1369-16-158159,19,76,74,74,80,1377,1377-16-158159,14,4,5,8,0,1369-16-158159,30.5,28.0,27.333333333333332,173.0,183.16666666666666,181.66666666666666,73.0,78.33333333333333,75.66666666666667,1377-16-158159,25.0,27.857142857142858,30.0,181.5,180.42857142857142,173.0,73.5,77.0,69.0,2.6428571428571423,3.0,-2.666666666666668,-7.428571428571416,1.6666666666666572,8.666666666666657,-4.0,4.833333333333329,6.666666666666671
2015-10-08,Bolivia,Uruguay,0,0,FIFA World Cup qualification,La Paz,Bolivia,0,67,510,20,919,47,-409,D,1,1,0,65,64,63,64,111451,111451-16-158159,3,76,74,74,80,1377,1377-16-158159,14,-16,-10,-11,0,111451-16-158159,27.0,27.857142857142858,26.333333333333332,179.0,176.85714285714286,180.66666666666666,79.0,72.57142857142857,71.0,1377-16-158159,25.0,27.857142857142858,30.0,181.5,180.42857142857142,173.0,73.5,77.0,69.0,-0.8571428571428577,2.8571428571428577,-3.666666666666668,-1.4285714285714164,-4.642857142857139,7.666666666666657,2.0,-0.9285714285714306,2.0
2015-07-04,Chile,Argentina,0,0,Copa América,Santiago,Chile,0,19,989,3,1496,16,-507,D,1,1,0,78,78,77,75,111459,111459-16-158159,14,81,84,82,79,1369,1369-16-158159,19,-1,-9,-5,0,111459-16-158159,26.0,29.75,28.0,169.0,179.25,173.66666666666666,62.0,78.25,71.83333333333333,1369-16-158159,30.5,28.0,27.333333333333332,173.0,183.16666666666666,181.66666666666666,73.0,78.33333333333333,75.66666666666667,-2.0,-0.75,0.6666666666666679,-14.166666666666657,6.25,-8.0,-16.33333333333333,5.25,-3.833333333333343
2015-09-08,Mexico,Argentina,2,2,Friendly,Arlington,USA,1,26,848,1,1442,25,-594,D,1,0,0,76,77,75,76,1386,1386-16-158159,14,81,84,82,79,1369,1369-16-158159,19,-2,-8,-7,1,1386-16-158159,27.333333333333332,29.333333333333332,26.5,181.33333333333334,183.5,176.0,74.0,77.16666666666667,69.5,1369-16-158159,30.5,28.0,27.333333333333332,173.0,183.16666666666666,181.66666666666666,73.0,78.33333333333333,75.66666666666667,-0.6666666666666679,-1.1666666666666679,-0.8333333333333321,-1.8333333333333144,10.5,-5.666666666666657,-4.333333333333329,4.166666666666671,-6.166666666666671
2015-10-13,Paraguay,Argentina,0,0,FIFA World Cup qualification,Asunción,Paraguay,0,61,552,1,1419,60,-867,D,1,1,0,72,72,71,72,1375,1375-16-158159,8,81,84,82,79,1369,1369-16-158159,19,-7,-12,-11,0,1375-16-158159,27.5,28.8,26.5,183.0,181.0,178.0,78.0,80.8,74.75,1369-16-158159,30.5,28.0,27.333333333333332,173.0,183.16666666666666,181.66666666666666,73.0,78.33333333333333,75.66666666666667,-0.5,-1.6999999999999993,-0.8333333333333321,-0.1666666666666572,8.0,-3.666666666666657,-0.3333333333333286,7.799999999999997,-0.9166666666666714
2015-10-11,Denmark,France,1,2,Friendly,Copenhagen,Denmark,0,28,835,22,899,6,-64,L,2,1,0,76,75,76,75,1331,1331-16-158159,11,82,81,81,79,1335,1335-16-158159,18,-4,-6,-5,1,1331-16-158159,25.5,28.0,29.0,187.0,182.8,178.0,83.0,79.2,73.25,1335-16-158159,23.666666666666668,25.6,26.0,183.0,183.8,181.0,77.0,77.6,76.0,-0.10000000000000142,4.333333333333332,3.0,3.1999999999999886,-0.19999999999998863,-3.0,5.400000000000006,2.200000000000003,-2.75
